date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2001-10-01,0.0,0.0,0.0
2001-10-02,0.0,0.0,0.0
2001-10-03,0.0,0.0,0.0
2001-10-04,0.0,0.0,0.0
2001-10-05,0.0,0.0,0.0
2001-10-06,0.0,0.0,0.0
2001-10-07,0.0,0.0,0.0
2001-10-08,0.2,2.0,0.1
2001-10-09,0.5,0.0,0.0
2001-10-10,0.5,0.0,0.0
2001-10-11,1.0,3.0,0.2
2001-10-12,1.1,2.0,0.1
2001-10-13,1.1,0.0,0.0
2001-10-14,1.1,0.0,0.0
2001-10-15,1.1,0.0,0.0
2001-10-16,1.1,0.0,0.0
2001-10-17,1.1,0.0,0.0
2001-10-18,1.1,0.0,0.0
2001-10-19,1.1,0.0,0.0
2001-10-20,1.1,0.0,0.0
2001-10-21,1.1,0.0,0.0
2001-10-22,1.1,0.0,0.0
2001-10-23,1.4,0.0,0.0
2001-10-24,1.4,0.0,0.0
2001-10-25,1.4,0.0,0.0
2001-10-26,1.4,0.0,0.0
2001-10-27,1.4,0.0,0.0
2001-10-28,1.4,0.0,0.0
2001-10-29,1.4,0.0,0.0
2001-10-30,2.8,2.0,0.1
2001-10-31,3.6,2.0,0.3
2001-11-01,3.6,2.0,0.1
2001-11-02,3.6,0.0,0.0
2001-11-03,3.8,0.0,0.0
2001-11-04,3.9,0.0,0.0
2001-11-05,4.0,0.0,0.0
2001-11-06,4.2,0.0,0.0
2001-11-07,4.3,0.0,0.0
2001-11-08,4.5,0.0,0.0
2001-11-09,4.5,0.0,0.0
2001-11-10,4.5,0.0,0.0
2001-11-11,4.7,4.0,0.4
2001-11-12,4.7,3.0,0.3
2001-11-13,4.7,3.0,0.3
2001-11-14,4.7,2.0,0.3
2001-11-15,4.7,2.0,0.3
2001-11-16,4.7,1.0,0.3
2001-11-17,4.8,4.0,0.5
2001-11-18,4.8,3.0,0.5
2001-11-19,4.8,3.0,0.5
2001-11-20,4.9,4.0,0.6
2001-11-21,5.2,7.0,0.9
2001-11-22,6.4,22.0,1.9
2001-11-23,7.5,27.0,2.8
2001-11-24,8.0,24.0,3.2
2001-11-25,9.6,36.0,4.6
2001-11-26,9.8,37.0,4.8
2001-11-27,9.8,34.0,4.8
2001-11-28,10.1,30.0,5.2
2001-11-29,10.4,28.0,5.3
2001-11-30,10.6,35.0,5.5
2001-12-01,10.8,32.0,5.9
2001-12-02,11.6,34.0,6.3
2001-12-03,12.0,40.0,7.0
2001-12-04,12.7,44.0,7.3
2001-12-05,12.9,42.0,7.8
2001-12-06,14.0,48.0,8.9
2001-12-07,14.4,46.0,9.0
2001-12-08,14.8,43.0,9.1
2001-12-09,14.8,41.0,9.1
2001-12-10,14.8,36.0,9.1
2001-12-11,14.8,35.0,9.1
2001-12-12,14.8,39.0,9.1
2001-12-13,14.9,38.0,9.2
