date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2001-10-01,0.0,,,,0.0
2001-10-02,0.0,,,,0.0
2001-10-03,0.0,,,,0.0
2001-10-04,0.0,,,,0.0
2001-10-05,0.0,,,,0.0
2001-10-06,0.0,,,,0.0
2001-10-07,0.0,,,,0.0
2001-10-08,0.4,,,,0.0
2001-10-09,1.0,,,,0.4
2001-10-10,1.0,,,,0.2
2001-10-11,1.3,,,,0.6
2001-10-12,1.3,,,,0.5
2001-10-13,1.3,,,,0.3
2001-10-14,1.3,,,,0.0
2001-10-15,1.3,,,,0.0
2001-10-16,1.3,,,,0.0
2001-10-17,1.3,,,,0.0
2001-10-18,1.3,,,,0.0
2001-10-19,1.3,,,,0.0
2001-10-20,1.3,,,,0.0
2001-10-21,1.3,,,,0.0
2001-10-22,1.3,,,,0.0
2001-10-23,1.5,,,,0.0
2001-10-24,1.5,,,,0.0
2001-10-25,1.5,,,,0.0
2001-10-26,1.5,,,,0.0
2001-10-27,1.5,,,,0.0
2001-10-28,1.5,,,,0.0
2001-10-29,1.5,,,,0.0
2001-10-30,4.2,,,,0.5
2001-10-31,5.4,,,,0.9
2001-11-01,5.4,,,,0.9
2001-11-02,5.4,,,,0.9
2001-11-03,5.4,,,,0.9
2001-11-04,5.4,,,,0.9
2001-11-05,5.4,,,,0.5
2001-11-06,5.9,,,,0.1
2001-11-07,7.3,,,,0.7
2001-11-08,7.3,,,,0.7
2001-11-09,7.3,,,,0.7
2001-11-10,7.4,,,,0.8
2001-11-11,7.4,,,,0.8
2001-11-12,7.4,,,,0.8
2001-11-13,7.7,,,,0.9
2001-11-14,7.7,,,,0.9
2001-11-15,7.7,,,,0.9
2001-11-16,7.7,,,,0.9
2001-11-17,7.7,,,,1.0
2001-11-18,8.0,,,,1.2
2001-11-19,8.0,,,,1.2
2001-11-20,8.0,,,,1.2
2001-11-21,8.0,,,,1.3
2001-11-22,10.5,,,,3.9
2001-11-23,11.7,,,,5.2
2001-11-24,12.3,,,,5.8
2001-11-25,14.7,,,,8.2
2001-11-26,15.3,,,,8.4
2001-11-27,15.5,,,,8.5
2001-11-28,15.5,,,,8.5
2001-11-29,15.9,,,,9.0
2001-11-30,16.4,,,,9.3
2001-12-01,16.6,,,,9.7
2001-12-02,17.1,,,,10.6
2001-12-03,17.3,,,,11.5
2001-12-04,17.8,,,,11.8
2001-12-05,17.9,,,,12.2
2001-12-06,18.0,,,,13.2
2001-12-07,20.3,,,,13.8
2001-12-08,20.4,,,,13.8
2001-12-09,20.4,,,,13.8
2001-12-10,20.4,,,,13.8
2001-12-11,20.4,,,,14.0
2001-12-12,20.6,,,,14.1
2001-12-13,20.6,,,,14.1
2001-12-14,21.0,,,,14.7
2001-12-15,21.4,,,,14.7
2001-12-16,21.5,,,,14.7
2001-12-17,21.7,,,,14.8
2001-12-18,21.7,,,,14.8
2001-12-19,21.7,23.9,38.3,,14.8
2001-12-20,21.7,34.2,38.5,26.4,14.8
2001-12-21,21.8,19.0,26.4,13.6,14.8
2001-12-22,21.8,16.2,25.3,10.8,14.8
2001-12-23,21.8,23.5,33.4,15.1,14.8
2001-12-24,21.8,27.0,32.2,19.4,14.8
2001-12-25,21.8,26.4,36.9,19.8,14.8
2001-12-26,21.8,26.4,38.1,18.9,14.8
2001-12-27,21.8,23.4,29.5,17.8,14.8
2001-12-28,21.8,26.1,31.5,20.1,14.8
2001-12-29,22.1,28.6,36.3,24.8,14.9
2001-12-30,22.1,24.4,28.2,23.0,15.0
2001-12-31,22.2,25.2,30.4,20.7,15.0
2002-01-01,22.2,21.7,30.0,15.8,15.0
2002-01-02,22.3,28.8,36.5,17.1,15.1
2002-01-03,22.4,26.8,32.0,21.4,15.2
2002-01-04,22.5,17.8,25.2,12.4,15.3
2002-01-05,22.6,24.8,33.6,16.3,15.3
2002-01-06,22.9,31.1,34.0,25.9,15.7
2002-01-07,23.0,36.0,42.1,31.1,15.7
2002-01-08,23.0,41.9,46.8,35.2,15.7
2002-01-09,23.0,31.1,37.9,19.4,15.7
2002-01-10,23.0,27.5,37.9,19.6,15.7
2002-01-11,23.0,34.0,41.9,30.4,15.7
2002-01-12,23.0,33.4,44.6,19.4,15.7
2002-01-13,23.0,,,,15.8
2002-01-14,23.1,,,,15.8
2002-01-15,23.2,,,,16.0
2002-01-16,23.2,,,,16.0
2002-01-17,23.2,,,,16.0
2002-01-18,23.7,,,,16.6
2002-01-19,23.8,,,,16.6
2002-01-20,23.9,,,,16.6
2002-01-21,24.1,,,,16.9
2002-01-22,24.2,,,,17.0
2002-01-23,24.2,,,,17.0
2002-01-24,24.2,,,,17.1
2002-01-25,24.2,,,,17.4
2002-01-26,24.3,,,,20.1
2002-01-27,25.3,,,,22.5
2002-01-28,27.0,,,,24.4
2002-01-29,27.0,,,,24.4
2002-01-30,27.0,,,,24.4
2002-01-31,27.0,,,,24.4
2002-02-01,27.0,,,,24.4
2002-02-02,27.0,,,,24.4
2002-02-03,27.0,,,,24.4
2002-02-04,27.0,,,,24.4
2002-02-05,27.0,,,,24.4
2002-02-06,27.0,,,,24.4
2002-02-07,27.0,,,,24.9
2002-02-08,27.8,,,,26.8
2002-02-09,28.0,,,,26.8
2002-02-10,28.0,,,,27.0
