date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2001-10-01,0.0,0.0,46.8,61.5,38.5,0.0
2001-10-02,0.0,0.0,48.6,64.8,36.7,0.0
2001-10-03,0.1,0.0,48.4,62.4,40.8,0.0
2001-10-04,0.1,0.0,49.6,65.3,39.0,0.0
2001-10-05,0.2,0.0,43.5,57.6,35.1,0.0
2001-10-06,0.2,0.0,43.2,58.1,34.0,0.0
2001-10-07,0.2,0.0,44.1,56.1,37.0,0.0
2001-10-08,0.2,0.0,41.4,55.0,34.0,0.0
2001-10-09,0.2,0.0,38.3,48.0,31.8,0.0
2001-10-10,0.3,0.0,33.8,46.9,24.8,0.0
2001-10-11,0.3,0.0,37.8,54.9,22.8,0.0
2001-10-12,0.3,0.0,30.6,37.2,24.1,0.0
2001-10-13,0.3,0.0,39.0,54.1,26.1,0.0
2001-10-14,0.3,0.0,43.9,57.4,31.8,0.0
2001-10-15,0.5,0.0,42.6,57.7,27.7,0.0
2001-10-16,0.5,0.0,41.0,57.0,28.8,0.0
2001-10-17,0.5,0.0,45.9,64.9,34.2,0.0
2001-10-18,0.5,0.0,45.9,61.0,35.8,0.0
2001-10-19,0.5,0.0,45.9,64.2,36.3,0.0
2001-10-20,0.5,0.0,44.8,61.2,35.2,0.0
2001-10-21,0.5,0.0,45.1,58.3,36.9,0.0
2001-10-22,0.5,0.0,36.9,44.2,30.0,0.0
2001-10-23,0.5,0.0,40.8,52.3,26.8,0.0
2001-10-24,0.5,0.0,37.6,51.1,28.4,0.0
2001-10-25,0.5,0.0,39.4,55.9,27.3,0.0
2001-10-26,0.5,0.0,40.5,55.4,31.5,0.0
2001-10-27,0.5,0.0,44.6,59.9,34.5,0.0
2001-10-28,0.5,0.0,42.3,53.2,37.9,0.0
2001-10-29,0.5,0.0,45.0,58.1,38.1,0.0
2001-10-30,0.5,0.0,46.4,57.9,36.3,0.0
2001-10-31,0.5,1.0,44.1,55.2,34.7,0.0
2001-11-01,0.5,0.0,36.5,46.9,28.9,0.0
2001-11-02,0.5,0.0,37.9,54.0,28.6,0.0
2001-11-03,0.5,1.0,39.9,54.5,30.4,0.0
2001-11-04,0.5,0.0,40.6,52.3,33.8,0.0
2001-11-05,0.5,0.0,37.9,45.7,30.7,0.0
2001-11-06,0.5,1.0,35.8,45.5,30.2,0.0
2001-11-07,0.5,0.0,37.2,50.0,30.2,0.0
2001-11-08,0.5,0.0,32.4,39.0,27.9,0.0
2001-11-09,0.5,1.0,33.3,43.2,28.4,0.0
2001-11-10,0.5,1.0,34.7,48.0,27.3,0.0
2001-11-11,0.5,1.0,36.0,49.1,28.4,0.0
2001-11-12,0.6,0.0,37.6,50.5,29.5,0.0
2001-11-13,0.6,1.0,38.1,49.3,29.8,0.0
2001-11-14,0.6,1.0,35.8,44.2,28.2,0.0
2001-11-15,0.6,1.0,36.3,45.1,32.0,0.0
2001-11-16,0.6,1.0,35.6,43.3,31.3,0.0
2001-11-17,0.6,1.0,34.7,46.4,27.9,0.0
2001-11-18,0.6,1.0,33.4,45.5,26.1,0.0
2001-11-19,0.6,1.0,28.0,35.6,23.5,0.0
2001-11-20,0.6,1.0,33.8,50.0,25.9,0.0
2001-11-21,0.6,1.0,34.0,46.4,26.2,0.0
2001-11-22,1.1,6.0,30.7,39.9,25.0,0.7
2001-11-23,1.2,5.0,21.2,26.8,14.5,0.8
2001-11-24,1.2,4.0,20.7,31.8,14.9,0.8
2001-11-25,1.4,5.0,20.7,33.6,13.8,1.0
2001-11-26,1.4,4.0,13.5,24.6,5.5,1.0
2001-11-27,1.5,7.0,9.7,16.3,5.4,1.1
2001-11-28,1.5,6.0,8.8,19.6,1.8,1.1
2001-11-29,1.6,7.0,16.0,26.1,5.4,1.2
2001-11-30,1.7,7.0,16.7,22.1,11.7,1.3
2001-12-01,1.7,7.0,17.4,32.2,8.4,1.3
2001-12-02,1.7,6.0,25.3,40.5,16.3,1.3
2001-12-03,1.7,6.0,31.1,44.2,22.5,1.3
2001-12-04,1.8,7.0,30.6,39.6,21.7,1.4
2001-12-05,1.8,7.0,18.9,29.3,10.6,1.4
2001-12-06,1.8,7.0,21.2,36.1,10.0,1.4
2001-12-07,1.8,6.0,20.1,31.3,13.1,1.4
2001-12-08,1.8,7.0,16.2,27.1,6.3,1.4
2001-12-09,1.8,6.0,23.0,36.5,16.3,1.4
2001-12-10,1.8,7.0,25.2,34.2,18.7,1.4
2001-12-11,2.0,9.0,18.0,23.9,13.6,1.6
2001-12-12,2.2,12.0,12.6,21.9,3.7,1.8
2001-12-13,2.2,10.0,10.6,20.1,2.1,1.8
2001-12-14,2.2,10.0,18.7,31.8,9.7,1.8
2001-12-15,2.3,10.0,16.5,22.5,10.0,1.9
2001-12-16,2.3,10.0,15.3,25.9,7.3,1.9
2001-12-17,2.3,10.0,24.6,40.3,13.1,1.9
2001-12-18,2.3,10.0,22.8,31.3,13.3,1.9
2001-12-19,2.3,9.0,21.9,37.4,11.7,1.9
2001-12-20,2.3,9.0,31.1,43.2,19.4,1.9
2001-12-21,2.4,12.0,24.4,34.5,14.4,2.0
2001-12-22,2.4,11.0,13.8,21.4,7.3,2.0
2001-12-23,2.4,11.0,14.9,25.2,7.0,2.0
2001-12-24,2.4,10.0,15.3,27.1,8.6,2.0
2001-12-25,2.4,10.0,19.2,32.2,9.0,2.0
