date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2001-10-01,0.0,0.0,0.0
2001-10-02,0.0,0.0,0.0
2001-10-03,0.0,0.0,0.0
2001-10-04,0.0,0.0,0.0
2001-10-05,0.0,0.0,0.0
2001-10-06,0.0,0.0,0.0
2001-10-07,0.0,0.0,0.0
2001-10-08,0.3,0.0,0.0
2001-10-09,1.0,0.0,0.0
2001-10-10,1.0,0.0,0.0
2001-10-11,1.2,0.0,0.0
2001-10-12,1.2,0.0,0.0
2001-10-13,1.2,0.0,0.0
2001-10-14,1.2,0.0,0.0
2001-10-15,1.2,0.0,0.0
2001-10-16,1.2,0.0,0.0
2001-10-17,1.2,0.0,0.0
2001-10-18,1.2,0.0,0.0
2001-10-19,1.2,0.0,0.0
2001-10-20,1.2,0.0,0.0
2001-10-21,1.2,0.0,0.0
2001-10-22,1.2,0.0,0.0
2001-10-23,1.3,0.0,0.0
2001-10-24,1.3,0.0,0.0
2001-10-25,1.3,0.0,0.0
2001-10-26,1.3,0.0,0.0
2001-10-27,1.3,0.0,0.0
2001-10-28,1.3,0.0,0.0
2001-10-29,1.3,0.0,0.0
2001-10-30,1.7,0.0,0.0
2001-10-31,2.0,0.0,0.0
2001-11-01,2.0,0.0,0.0
2001-11-02,2.0,0.0,0.0
2001-11-03,2.0,0.0,0.0
2001-11-04,2.0,0.0,0.0
2001-11-05,2.0,0.0,0.0
2001-11-06,2.1,0.0,0.0
2001-11-07,2.5,0.0,0.0
2001-11-08,2.6,0.0,0.0
2001-11-09,2.6,0.0,0.0
2001-11-10,2.6,0.0,0.0
2001-11-11,2.6,0.0,0.0
2001-11-12,2.6,0.0,0.0
2001-11-13,2.8,0.0,0.0
2001-11-14,2.9,0.0,0.0
2001-11-15,2.9,0.0,0.0
2001-11-16,2.9,0.0,0.0
2001-11-17,2.9,0.0,0.0
2001-11-18,3.0,2.0,0.3
2001-11-19,3.0,2.0,0.3
2001-11-20,3.0,2.0,0.3
2001-11-21,3.0,0.0,0.3
2001-11-22,4.3,13.0,1.8
2001-11-23,4.6,13.0,1.8
2001-11-24,4.8,13.0,2.2
2001-11-25,5.5,22.0,2.5
2001-11-26,5.5,22.0,2.5
2001-11-27,5.5,19.0,2.5
2001-11-28,5.6,17.0,3.0
2001-11-29,5.8,18.0,3.1
2001-11-30,6.1,21.0,3.1
2001-12-01,6.3,23.0,3.7
2001-12-02,6.6,22.0,3.8
2001-12-03,7.0,28.0,4.2
2001-12-04,7.4,30.0,4.4
2001-12-05,7.6,31.0,4.8
2001-12-06,8.6,36.0,5.4
2001-12-07,8.6,32.0,5.4
2001-12-08,8.7,29.0,5.7
2001-12-09,8.7,29.0,5.7
2001-12-10,8.7,28.0,5.7
2001-12-11,8.7,28.0,5.7
2001-12-12,8.7,27.0,5.7
2001-12-13,8.9,26.0,5.8
