date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2001-10-01,0.0,,0.0
2001-10-02,0.0,,0.0
2001-10-03,0.0,,0.0
2001-10-04,0.0,,0.0
2001-10-05,0.0,,0.0
2001-10-06,0.0,,0.0
2001-10-07,0.0,,0.0
2001-10-08,0.6,,0.3
2001-10-09,0.6,,0.3
2001-10-10,0.6,,0.3
2001-10-11,1.1,,0.8
2001-10-12,1.2,,0.8
2001-10-13,1.2,,0.8
2001-10-14,1.2,,0.8
2001-10-15,1.2,,0.8
2001-10-16,1.2,,0.8
2001-10-17,1.2,,0.8
2001-10-18,1.2,0.0,0.6
2001-10-19,1.2,0.0,0.5
2001-10-20,1.2,0.0,0.3
2001-10-21,1.2,0.0,0.2
2001-10-22,1.2,0.0,0.0
2001-10-23,1.2,0.0,0.0
2001-10-24,1.2,0.0,0.0
2001-10-25,1.2,0.0,0.0
2001-10-26,1.2,0.0,0.0
2001-10-27,1.2,0.0,0.0
2001-10-28,1.2,0.0,0.0
2001-10-29,1.2,0.0,0.0
2001-10-30,1.4,2.0,0.5
2001-10-31,1.5,3.0,0.8
2001-11-01,1.5,3.0,0.8
2001-11-02,1.5,3.0,0.8
2001-11-03,1.5,3.0,0.8
2001-11-04,1.5,2.0,0.8
2001-11-05,1.5,2.0,0.8
2001-11-06,1.5,2.0,0.8
2001-11-07,1.7,4.0,1.2
2001-11-08,1.7,5.0,1.2
2001-11-09,1.7,5.0,1.3
2001-11-10,1.8,5.0,1.4
2001-11-11,1.8,6.0,1.4
2001-11-12,1.8,6.0,1.4
2001-11-13,1.8,5.0,1.4
2001-11-14,1.8,6.0,1.4
2001-11-15,1.8,6.0,1.5
2001-11-16,1.8,6.0,1.5
2001-11-17,1.9,7.0,1.6
2001-11-18,1.9,9.0,1.7
2001-11-19,1.9,8.0,1.7
2001-11-20,1.9,8.0,1.7
2001-11-21,2.1,8.0,1.7
2001-11-22,2.5,19.0,2.7
2001-11-23,2.7,18.0,2.8
2001-11-24,3.3,24.0,3.4
2001-11-25,3.4,28.0,3.9
2001-11-26,3.4,25.0,3.9
2001-11-27,3.4,23.0,3.9
2001-11-28,3.7,21.0,3.9
2001-11-29,3.7,23.0,4.0
2001-11-30,3.7,22.0,4.1
2001-12-01,4.0,25.0,4.4
2001-12-02,4.0,26.0,4.7
2001-12-03,4.0,30.0,5.1
2001-12-04,4.1,33.0,5.5
2001-12-05,4.4,34.0,5.9
2001-12-06,5.5,45.0,7.0
2001-12-07,5.8,41.0,7.2
2001-12-08,5.9,38.0,7.2
2001-12-09,6.0,36.0,7.2
2001-12-10,6.0,34.0,7.2
2001-12-11,6.0,33.0,7.2
2001-12-12,6.0,33.0,7.2
2001-12-13,6.2,32.0,7.4
2001-12-14,6.2,35.0,7.5
2001-12-15,6.2,34.0,7.5
2001-12-16,6.3,33.0,7.6
2001-12-17,6.3,32.0,7.6
2001-12-18,6.3,31.0,7.6
2001-12-19,6.3,31.0,7.6
2001-12-20,6.3,30.0,7.6
2001-12-21,6.3,31.0,7.6
2001-12-22,6.3,31.0,7.6
2001-12-23,6.3,30.0,7.6
2001-12-24,6.3,30.0,7.6
2001-12-25,6.3,30.0,7.6
2001-12-26,6.4,30.0,7.6
2001-12-27,6.4,30.0,7.6
2001-12-28,6.5,31.0,7.7
2001-12-29,6.5,31.0,7.7
2001-12-30,6.5,31.0,7.8
2001-12-31,6.7,33.0,7.9
2002-01-01,6.7,33.0,7.9
2002-01-02,6.9,32.0,7.9
2002-01-03,6.9,33.0,8.0
2002-01-04,6.9,32.0,8.0
2002-01-05,6.9,32.0,8.1
2002-01-06,7.1,32.0,8.3
2002-01-07,7.1,32.0,8.3
2002-01-08,7.1,32.0,8.3
2002-01-09,7.1,32.0,8.4
2002-01-10,7.1,31.0,8.4
2002-01-11,7.2,31.0,8.4
2002-01-12,7.2,31.0,8.4
2002-01-13,7.3,34.0,8.6
2002-01-14,7.3,32.0,8.6
2002-01-15,7.3,33.0,8.6
2002-01-16,7.4,33.0,8.6
2002-01-17,7.4,33.0,8.6
2002-01-18,7.4,34.0,8.6
2002-01-19,7.6,34.0,8.6
2002-01-20,7.6,34.0,8.7
2002-01-21,7.8,37.0,8.8
2002-01-22,7.8,39.0,8.8
2002-01-23,7.8,38.0,8.8
2002-01-24,7.9,37.0,8.9
2002-01-25,8.0,36.0,8.9
2002-01-26,8.0,35.0,8.9
2002-01-27,8.2,43.0,9.5
2002-01-28,8.5,47.0,9.9
2002-01-29,8.6,45.0,9.9
2002-01-30,8.7,43.0,9.9
2002-01-31,8.7,42.0,9.9
2002-02-01,8.7,41.0,9.9
2002-02-02,8.7,41.0,9.9
2002-02-03,8.7,41.0,9.9
2002-02-04,8.7,40.0,9.9
2002-02-05,8.7,39.0,9.9
2002-02-06,8.7,40.0,9.9
2002-02-07,8.7,39.0,9.9
2002-02-08,8.9,43.0,10.3
2002-02-09,9.1,42.0,10.3
2002-02-10,9.2,41.0,10.3
2002-02-11,9.2,41.0,10.3
2002-02-12,9.2,41.0,10.3
2002-02-13,9.2,40.0,10.3
2002-02-14,9.2,43.0,10.4
2002-02-15,9.2,42.0,10.4
2002-02-16,9.4,42.0,10.5
2002-02-17,9.4,41.0,10.5
2002-02-18,9.5,46.0,10.7
