date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2001-10-01,0.0,0.0,0.0
2001-10-02,0.0,0.0,0.0
2001-10-03,0.0,0.0,0.0
2001-10-04,0.0,0.0,0.0
2001-10-05,0.0,0.0,0.0
2001-10-06,0.1,0.0,0.0
2001-10-07,0.2,0.0,0.0
2001-10-08,0.4,3.0,0.1
2001-10-09,0.5,6.0,0.4
2001-10-10,0.5,4.0,0.4
2001-10-11,0.7,7.0,0.8
2001-10-12,0.9,5.0,0.8
2001-10-13,0.9,4.0,0.7
2001-10-14,0.9,3.0,0.7
2001-10-15,0.9,3.0,0.7
2001-10-16,0.9,3.0,0.7
2001-10-17,0.9,3.0,0.7
2001-10-18,0.9,3.0,0.7
2001-10-19,0.9,2.0,0.7
2001-10-20,0.9,2.0,0.7
2001-10-21,0.9,2.0,0.7
2001-10-22,0.9,2.0,0.7
2001-10-23,1.0,4.0,0.9
2001-10-24,1.0,4.0,1.2
2001-10-25,1.1,4.0,1.2
2001-10-26,1.2,4.0,1.2
2001-10-27,1.4,3.0,0.9
2001-10-28,1.5,3.0,0.9
2001-10-29,1.5,2.0,0.9
2001-10-30,1.5,2.0,0.9
2001-10-31,1.5,3.0,0.9
2001-11-01,1.5,3.0,0.9
2001-11-02,1.5,3.0,0.9
2001-11-03,1.5,3.0,0.9
2001-11-04,1.5,3.0,0.9
2001-11-05,1.6,2.0,0.9
2001-11-06,1.6,2.0,0.9
2001-11-07,1.6,6.0,0.9
2001-11-08,1.6,4.0,0.9
2001-11-09,1.6,4.0,0.9
2001-11-10,1.6,5.0,0.9
2001-11-11,1.7,5.0,1.2
2001-11-12,1.7,5.0,1.2
2001-11-13,1.7,5.0,1.2
2001-11-14,1.7,4.0,1.2
2001-11-15,1.7,5.0,1.2
2001-11-16,1.7,5.0,1.2
2001-11-17,1.8,6.0,1.2
2001-11-18,1.8,7.0,1.2
2001-11-19,1.8,6.0,1.2
2001-11-20,2.0,6.0,1.2
2001-11-21,2.2,7.0,1.2
2001-11-22,2.8,16.0,1.7
2001-11-23,2.8,16.0,1.9
2001-11-24,3.2,17.0,2.3
2001-11-25,3.5,23.0,2.7
2001-11-26,3.5,23.0,2.7
2001-11-27,3.5,21.0,2.9
2001-11-28,3.9,19.0,3.0
2001-11-29,3.9,18.0,3.0
2001-11-30,3.9,18.0,3.0
2001-12-01,4.0,18.0,3.2
2001-12-02,4.1,18.0,3.2
2001-12-03,4.2,20.0,3.3
2001-12-04,4.2,24.0,3.5
2001-12-05,4.5,23.0,3.7
2001-12-06,5.4,34.0,4.5
2001-12-07,5.5,32.0,4.7
2001-12-08,5.6,28.0,4.8
2001-12-09,5.6,28.0,4.9
2001-12-10,5.6,26.0,4.9
2001-12-11,5.6,26.0,4.9
2001-12-12,5.6,25.0,4.9
2001-12-13,5.6,25.0,5.2
