date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2003-10-01,0.1,0.0,0.0
2003-10-02,0.2,0.0,0.0
2003-10-03,0.2,0.0,0.0
2003-10-04,0.3,0.0,0.0
2003-10-05,0.3,0.0,0.0
2003-10-06,0.3,0.0,0.0
2003-10-07,0.3,0.0,0.0
2003-10-08,0.3,0.0,0.0
2003-10-09,0.3,0.0,0.0
2003-10-10,0.3,0.0,0.0
2003-10-11,0.3,0.0,0.0
2003-10-12,0.3,0.0,0.0
2003-10-13,0.3,0.0,0.0
2003-10-14,0.3,0.0,0.0
2003-10-15,0.3,0.0,0.0
2003-10-16,0.3,0.0,0.0
2003-10-17,0.3,0.0,0.0
2003-10-18,0.3,0.0,0.0
2003-10-19,0.3,0.0,0.0
2003-10-20,0.3,0.0,0.0
2003-10-21,0.3,0.0,0.0
2003-10-22,0.3,0.0,0.0
2003-10-23,0.3,0.0,0.0
2003-10-24,0.3,0.0,0.0
2003-10-25,0.3,0.0,0.0
2003-10-26,0.3,0.0,0.0
2003-10-27,0.3,0.0,0.0
2003-10-28,0.3,0.0,0.0
2003-10-29,0.3,0.0,0.0
2003-10-30,0.5,3.0,0.2
2003-10-31,1.2,10.0,0.7
2003-11-01,1.8,13.0,1.2
2003-11-02,1.9,11.0,1.2
2003-11-03,2.6,18.0,1.8
2003-11-04,2.6,16.0,1.9
2003-11-05,2.7,16.0,1.9
2003-11-06,2.7,15.0,1.9
2003-11-07,2.8,11.0,1.9
2003-11-08,2.8,12.0,1.9
2003-11-09,3.7,16.0,2.7
2003-11-10,3.9,17.0,2.9
2003-11-11,3.9,16.0,2.9
2003-11-12,4.1,14.0,2.9
2003-11-13,5.2,26.0,4.1
2003-11-14,5.2,24.0,4.1
2003-11-15,5.4,22.0,4.1
2003-11-16,5.8,28.0,4.5
2003-11-17,6.4,33.0,5.4
2003-11-18,6.5,30.0,5.4
2003-11-19,6.6,28.0,5.4
2003-11-20,6.6,27.0,5.4
2003-11-21,6.7,30.0,5.6
2003-11-22,6.7,30.0,5.6
2003-11-23,6.7,28.0,5.6
2003-11-24,6.7,27.0,5.6
2003-11-25,6.8,27.0,5.6
2003-11-26,6.9,31.0,5.8
2003-11-27,7.0,30.0,5.8
2003-11-28,7.1,28.0,5.8
2003-11-29,7.1,26.0,5.8
2003-11-30,7.1,26.0,5.8
2003-12-01,7.1,25.0,5.8
2003-12-02,7.1,25.0,5.8
2003-12-03,7.1,25.0,5.8
2003-12-04,7.1,24.0,5.7
2003-12-05,7.1,24.0,5.7
2003-12-06,7.2,23.0,5.7
2003-12-07,8.0,29.0,6.6
2003-12-08,8.0,29.0,6.7
2003-12-09,8.1,29.0,6.7
2003-12-10,8.2,29.0,6.7
2003-12-11,8.2,29.0,6.7
2003-12-12,8.2,28.0,6.7
2003-12-13,8.4,28.0,6.7
2003-12-14,8.4,31.0,7.0
2003-12-15,8.6,35.0,7.3
2003-12-16,8.8,33.0,7.3
2003-12-17,8.8,31.0,7.3
2003-12-18,8.8,31.0,7.3
2003-12-19,8.8,30.0,7.3
2003-12-20,9.0,30.0,7.3
2003-12-21,9.4,36.0,8.1
2003-12-22,9.5,35.0,8.1
2003-12-23,9.6,34.0,8.1
2003-12-24,9.7,34.0,8.2
2003-12-25,10.7,51.0,10.5
2003-12-26,12.8,56.0,11.6
2003-12-27,12.8,54.0,11.7
2003-12-28,12.8,53.0,11.7
2003-12-29,13.6,63.0,12.5
2003-12-30,13.7,63.0,12.9
2003-12-31,13.7,63.0,13.2
2004-01-01,14.0,66.0,14.1
2004-01-02,14.0,67.0,14.7
2004-01-03,14.0,64.0,14.7
2004-01-04,15.3,63.0,14.7
2004-01-05,15.5,61.0,14.8
2004-01-06,15.6,60.0,14.9
2004-01-07,15.7,59.0,15.0
2004-01-08,15.8,58.0,15.0
2004-01-09,15.8,56.0,15.1
2004-01-10,15.8,56.0,15.1
2004-01-11,15.8,55.0,15.1
2004-01-12,15.8,54.0,15.1
2004-01-13,15.8,54.0,15.1
2004-01-14,15.8,53.0,15.1
2004-01-15,15.8,52.0,15.1
2004-01-16,15.8,52.0,15.1
2004-01-17,15.8,51.0,15.1
2004-01-18,15.8,51.0,15.1
2004-01-19,15.8,50.0,15.1
2004-01-20,15.8,50.0,15.1
2004-01-21,15.8,50.0,15.1
2004-01-22,15.8,49.0,15.1
2004-01-23,15.8,49.0,15.1
2004-01-24,15.8,49.0,15.1
2004-01-25,15.9,53.0,15.5
2004-01-26,15.9,52.0,15.5
2004-01-27,16.1,51.0,15.6
2004-01-28,16.2,52.0,15.7
2004-01-29,16.2,52.0,15.7
2004-01-30,16.3,56.0,16.0
2004-01-31,16.3,55.0,16.0
2004-02-01,16.3,54.0,16.0
2004-02-02,16.6,55.0,16.1
2004-02-03,17.1,64.0,16.9
2004-02-04,17.2,62.0,17.0
2004-02-05,17.2,60.0,17.0
2004-02-06,17.2,59.0,17.0
2004-02-07,17.4,61.0,17.2
2004-02-08,17.4,60.0,17.3
2004-02-09,17.4,59.0,17.3
2004-02-10,17.4,58.0,17.3
2004-02-11,17.4,58.0,17.3
2004-02-12,17.4,57.0,17.3
2004-02-13,17.4,57.0,17.3
2004-02-14,17.6,56.0,17.3
2004-02-15,17.6,55.0,17.3
2004-02-16,17.8,54.0,17.3
2004-02-17,17.8,53.0,17.3
2004-02-18,17.8,53.0,17.3
2004-02-19,17.8,54.0,17.5
2004-02-20,17.8,54.0,17.5
2004-02-21,17.9,57.0,17.6
2004-02-22,18.0,61.0,18.1
2004-02-23,18.3,60.0,18.3
2004-02-24,18.5,60.0,18.3
2004-02-25,18.5,59.0,18.3
2004-02-26,20.1,72.0,20.3
2004-02-27,20.7,80.0,20.9
2004-02-28,20.9,77.0,21.2
2004-02-29,21.0,76.0,21.3
2004-03-01,21.0,74.0,21.3
2004-03-02,21.1,72.0,21.3
2004-03-03,21.2,70.0,21.3
2004-03-04,21.3,72.0,21.4
2004-03-05,21.3,71.0,21.5
2004-03-06,21.4,70.0,21.7
2004-03-07,21.4,69.0,21.7
2004-03-08,21.5,66.0,21.7
2004-03-09,21.5,64.0,21.6
2004-03-10,21.5,63.0,21.6
2004-03-11,21.5,62.0,21.6
2004-03-12,21.5,61.0,21.5
2004-03-13,21.5,59.0,21.4
2004-03-14,21.5,58.0,21.4
2004-03-15,21.5,56.0,21.2
2004-03-16,21.5,55.0,21.0
2004-03-17,21.5,54.0,20.8
2004-03-18,21.5,51.0,20.5
2004-03-19,21.5,50.0,20.0
2004-03-20,21.5,49.0,19.4
2004-03-21,21.5,47.0,18.8
2004-03-22,21.5,45.0,18.2
2004-03-23,21.5,43.0,17.4
2004-03-24,21.5,42.0,17.0
2004-03-25,21.5,41.0,16.6
2004-03-26,22.2,49.0,17.5
2004-03-27,22.3,47.0,17.5
2004-03-28,22.3,46.0,17.5
2004-03-29,22.5,44.0,17.5
2004-03-30,22.5,42.0,17.4
2004-03-31,22.5,41.0,16.7
2004-04-01,22.7,39.0,16.4
2004-04-02,22.7,38.0,15.6
2004-04-03,22.7,37.0,15.0
2004-04-04,22.7,36.0,14.2
2004-04-05,22.7,34.0,13.6
2004-04-06,22.9,32.0,12.8
2004-04-07,22.9,31.0,12.2
2004-04-08,23.2,31.0,12.1
2004-04-09,23.2,30.0,11.9
2004-04-10,23.3,29.0,11.9
2004-04-11,23.3,27.0,11.3
2004-04-12,23.3,26.0,10.4
2004-04-13,23.3,24.0,9.3
2004-04-14,23.3,22.0,9.0
2004-04-15,23.4,22.0,8.6
2004-04-16,23.5,22.0,8.7
2004-04-17,23.5,24.0,8.7
2004-04-18,23.7,24.0,8.9
2004-04-19,24.1,27.0,9.3
2004-04-20,24.3,25.0,9.4
2004-04-21,24.4,25.0,9.4
2004-04-22,24.5,25.0,9.3
2004-04-23,24.5,22.0,8.6
