date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2003-10-01,0.0,0.0,0.0
2003-10-02,0.2,0.0,0.0
2003-10-03,0.6,0.0,0.0
2003-10-04,0.6,0.0,0.0
2003-10-05,0.6,0.0,0.0
2003-10-06,0.6,0.0,0.0
2003-10-07,0.6,0.0,0.0
2003-10-08,0.6,0.0,0.0
2003-10-09,0.6,0.0,0.0
2003-10-10,0.6,0.0,0.0
2003-10-11,0.6,0.0,0.0
2003-10-12,0.6,0.0,0.0
2003-10-13,0.6,0.0,0.0
2003-10-14,0.6,0.0,0.0
2003-10-15,0.6,0.0,0.0
2003-10-16,0.6,0.0,0.0
2003-10-17,0.6,0.0,0.0
2003-10-18,0.6,0.0,0.0
2003-10-19,0.6,0.0,0.0
2003-10-20,0.6,0.0,0.0
2003-10-21,0.6,0.0,0.0
2003-10-22,0.6,0.0,0.0
2003-10-23,0.6,0.0,0.0
2003-10-24,0.6,0.0,0.0
2003-10-25,0.6,0.0,0.0
2003-10-26,0.6,0.0,0.0
2003-10-27,0.6,0.0,0.0
2003-10-28,0.6,0.0,0.0
2003-10-29,0.6,0.0,0.0
2003-10-30,0.6,0.0,0.0
2003-10-31,0.8,0.0,0.0
2003-11-01,0.8,0.0,0.0
2003-11-02,0.8,0.0,0.0
2003-11-03,1.0,0.0,0.0
2003-11-04,1.0,0.0,0.0
2003-11-05,1.0,0.0,0.0
2003-11-06,1.0,0.0,0.0
2003-11-07,1.0,0.0,0.0
2003-11-08,1.0,0.0,0.0
2003-11-09,1.0,0.0,0.0
2003-11-10,1.3,0.0,0.0
2003-11-11,1.3,0.0,0.0
2003-11-12,2.2,3.0,0.4
2003-11-13,2.5,4.0,0.9
2003-11-14,2.5,2.0,0.9
2003-11-15,2.5,3.0,0.9
2003-11-16,2.5,3.0,0.9
2003-11-17,2.5,3.0,0.9
2003-11-18,2.5,3.0,0.9
2003-11-19,2.5,3.0,0.9
2003-11-20,2.5,2.0,0.9
2003-11-21,2.5,2.0,0.9
2003-11-22,2.6,3.0,1.0
2003-11-23,2.6,3.0,1.0
2003-11-24,2.6,2.0,1.0
2003-11-25,2.6,3.0,1.0
2003-11-26,2.6,3.0,1.0
2003-11-27,2.6,3.0,1.0
2003-11-28,2.6,3.0,1.0
2003-11-29,2.6,2.0,0.6
2003-11-30,2.6,2.0,0.4
2003-12-01,2.6,1.0,0.4
2003-12-02,2.6,2.0,0.4
2003-12-03,2.6,2.0,0.4
2003-12-04,2.6,2.0,0.4
2003-12-05,2.6,2.0,0.4
2003-12-06,2.8,1.0,0.4
2003-12-07,3.0,4.0,0.9
2003-12-08,3.1,7.0,1.0
2003-12-09,3.1,6.0,1.0
2003-12-10,3.1,6.0,1.0
2003-12-11,3.2,4.0,1.0
2003-12-12,3.2,6.0,1.2
2003-12-13,3.3,5.0,1.2
2003-12-14,3.5,8.0,1.3
2003-12-15,3.5,11.0,1.4
2003-12-16,3.6,11.0,1.4
2003-12-17,3.6,10.0,1.4
2003-12-18,3.6,10.0,1.4
2003-12-19,3.6,8.0,1.4
2003-12-20,3.6,8.0,1.4
2003-12-21,3.7,10.0,1.6
2003-12-22,3.7,10.0,1.6
2003-12-23,3.7,9.0,1.6
2003-12-24,3.7,9.0,1.6
2003-12-25,4.5,19.0,3.3
2003-12-26,5.1,18.0,3.8
2003-12-27,5.1,20.0,3.8
2003-12-28,5.1,20.0,3.8
2003-12-29,5.3,18.0,4.0
2003-12-30,5.5,20.0,4.3
2003-12-31,5.5,20.0,4.3
2004-01-01,5.5,18.0,4.3
2004-01-02,5.9,21.0,4.8
2004-01-03,6.0,25.0,4.9
2004-01-04,6.0,24.0,4.9
2004-01-05,6.1,23.0,5.1
2004-01-06,6.2,22.0,5.1
2004-01-07,6.2,23.0,5.1
2004-01-08,6.2,23.0,5.1
2004-01-09,6.2,22.0,5.2
2004-01-10,6.2,21.0,5.2
2004-01-11,6.2,21.0,5.2
2004-01-12,6.2,22.0,5.2
2004-01-13,6.2,21.0,5.2
2004-01-14,6.2,20.0,5.2
2004-01-15,6.2,20.0,5.2
2004-01-16,6.2,20.0,5.2
2004-01-17,6.2,20.0,5.2
2004-01-18,6.2,20.0,5.2
2004-01-19,6.2,19.0,5.2
2004-01-20,6.2,20.0,5.2
2004-01-21,6.2,19.0,5.2
2004-01-22,6.2,20.0,5.2
2004-01-23,6.2,20.0,5.2
2004-01-24,6.2,20.0,5.2
2004-01-25,6.2,23.0,5.2
2004-01-26,6.2,23.0,5.2
2004-01-27,6.3,22.0,5.3
2004-01-28,6.3,22.0,5.3
2004-01-29,6.3,22.0,5.3
2004-01-30,6.3,21.0,5.3
2004-01-31,6.3,23.0,5.3
2004-02-01,6.3,23.0,5.3
2004-02-02,6.6,23.0,5.4
2004-02-03,6.8,23.0,5.8
2004-02-04,6.8,25.0,5.8
2004-02-05,6.8,25.0,5.8
2004-02-06,6.8,24.0,5.8
2004-02-07,6.9,25.0,5.8
2004-02-08,6.9,26.0,5.8
2004-02-09,6.9,26.0,5.8
2004-02-10,6.9,25.0,5.8
2004-02-11,6.9,25.0,5.8
2004-02-12,6.9,25.0,5.8
2004-02-13,7.0,25.0,5.9
2004-02-14,7.0,24.0,5.9
2004-02-15,7.0,24.0,5.9
2004-02-16,7.0,24.0,6.1
2004-02-17,7.0,23.0,6.1
2004-02-18,7.0,23.0,6.1
2004-02-19,7.0,23.0,6.1
2004-02-20,7.2,24.0,6.2
2004-02-21,7.6,30.0,6.7
2004-02-22,8.3,38.0,7.6
2004-02-23,9.9,45.0,9.2
2004-02-24,10.0,42.0,9.2
2004-02-25,10.2,41.0,9.3
2004-02-26,11.0,43.0,10.4
2004-02-27,11.4,50.0,10.8
2004-02-28,11.6,51.0,10.9
2004-02-29,11.6,50.0,10.9
2004-03-01,11.8,49.0,11.0
2004-03-02,12.1,52.0,11.3
2004-03-03,12.1,50.0,11.3
2004-03-04,12.2,48.0,11.3
2004-03-05,12.2,47.0,11.3
2004-03-06,12.3,45.0,11.3
2004-03-07,12.3,43.0,11.3
2004-03-08,12.3,41.0,11.2
2004-03-09,12.3,38.0,11.0
2004-03-10,12.3,37.0,10.9
2004-03-11,12.3,36.0,10.6
2004-03-12,12.3,35.0,10.5
2004-03-13,12.3,34.0,10.3
2004-03-14,12.3,32.0,9.9
2004-03-15,12.3,32.0,9.8
2004-03-16,12.3,29.0,9.5
2004-03-17,12.3,28.0,9.1
2004-03-18,12.3,27.0,8.8
2004-03-19,12.3,25.0,8.3
2004-03-20,12.3,24.0,7.9
2004-03-21,12.3,21.0,7.2
2004-03-22,12.3,20.0,6.6
2004-03-23,12.3,18.0,5.9
2004-03-24,12.3,16.0,5.2
2004-03-25,12.3,14.0,4.6
2004-03-26,12.3,14.0,4.5
2004-03-27,12.3,14.0,4.2
2004-03-28,12.3,13.0,4.0
2004-03-29,12.3,11.0,3.6
2004-03-30,12.3,10.0,3.0
2004-03-31,12.3,8.0,2.2
2004-04-01,12.3,8.0,1.9
2004-04-02,13.3,10.0,2.3
2004-04-03,14.0,5.0,2.8
2004-04-04,14.0,8.0,2.7
2004-04-05,14.3,8.0,2.7
2004-04-06,14.4,7.0,2.4
2004-04-07,14.5,7.0,2.2
2004-04-08,14.6,4.0,1.9
2004-04-09,14.6,4.0,1.3
2004-04-10,14.6,3.0,0.9
2004-04-11,14.6,1.0,0.3
2004-04-12,14.6,0.0,0.0
2004-04-13,14.6,0.0,0.0
2004-04-14,14.6,0.0,0.0
2004-04-15,14.6,0.0,0.0
2004-04-16,14.7,0.0,0.0
2004-04-17,15.0,0.0,0.0
2004-04-18,15.1,0.0,0.0
2004-04-19,15.1,0.0,0.0
2004-04-20,15.1,0.0,0.0
2004-04-21,15.1,0.0,0.0
2004-04-22,15.3,0.0,0.0
2004-04-23,15.3,0.0,0.0
2004-04-24,15.3,0.0,0.0
2004-04-25,15.3,0.0,0.0
2004-04-26,15.3,0.0,0.0
2004-04-27,15.3,0.0,0.0
2004-04-28,15.3,0.0,0.0
2004-04-29,15.3,0.0,0.0
2004-04-30,15.3,0.0,0.0
2004-05-01,15.3,0.0,0.0
2004-05-02,15.3,0.0,0.0
2004-05-03,15.3,0.0,0.0
2004-05-04,15.3,0.0,0.0
