date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-10-01,0.0,54.7,64.2,47.5,0.0
2003-10-02,0.0,54.9,65.8,48.4,0.0
2003-10-03,0.0,57.6,72.0,46.9,0.0
2003-10-04,0.0,56.5,67.6,49.6,0.0
2003-10-05,0.0,56.5,68.7,48.0,0.0
2003-10-06,0.4,55.2,67.3,47.3,0.0
2003-10-07,0.4,46.9,53.4,42.3,0.0
2003-10-08,0.8,44.6,53.4,37.2,0.0
2003-10-09,1.2,36.5,41.4,33.6,0.0
2003-10-10,1.3,36.1,42.8,33.3,0.0
2003-10-11,2.1,39.6,43.7,35.1,0.0
2003-10-12,2.3,37.0,41.0,32.9,0.0
2003-10-13,2.4,43.3,58.1,29.7,0.0
2003-10-14,2.4,38.8,45.1,35.1,0.0
2003-10-15,2.6,39.9,46.2,36.7,0.0
2003-10-16,2.9,49.5,58.6,37.9,0.0
2003-10-17,2.9,54.3,63.3,47.8,0.0
2003-10-18,2.9,56.3,66.6,44.8,0.0
2003-10-19,2.9,49.5,54.3,43.2,0.0
2003-10-20,2.9,57.7,61.0,53.4,0.0
2003-10-21,2.9,60.3,73.4,50.5,0.0
2003-10-22,2.9,51.1,59.5,39.4,0.0
2003-10-23,2.9,40.8,52.2,34.0,0.0
2003-10-24,2.9,46.2,59.5,35.4,0.0
2003-10-25,3.0,53.2,65.5,42.6,0.0
2003-10-26,3.0,58.6,73.8,47.5,0.0
2003-10-27,3.0,56.7,67.6,50.0,0.0
2003-10-28,3.1,50.7,55.2,39.7,0.1
2003-10-29,3.1,31.1,38.5,27.5,0.0
2003-10-30,3.1,26.4,32.0,21.0,0.0
2003-10-31,3.1,23.9,30.9,17.4,0.0
2003-11-01,3.4,29.3,38.8,16.9,0.7
2003-11-02,3.7,30.0,35.1,26.8,1.0
2003-11-03,3.7,26.8,30.9,23.0,1.0
2003-11-04,4.0,27.7,34.2,20.1,1.1
2003-11-05,4.1,32.4,36.9,27.7,1.1
2003-11-06,4.2,33.8,40.5,26.8,1.2
2003-11-07,4.2,38.5,45.0,33.8,1.1
2003-11-08,4.3,39.0,41.7,34.0,1.1
2003-11-09,4.3,37.4,44.8,31.8,1.0
2003-11-10,4.7,36.0,37.0,33.6,0.8
2003-11-11,5.0,37.0,38.7,35.8,0.5
2003-11-12,5.0,38.3,45.3,32.0,0.7
2003-11-13,5.0,39.6,49.8,30.4,0.5
2003-11-14,5.0,37.8,47.3,29.8,0.7
2003-11-15,5.4,34.3,37.2,31.3,1.1
2003-11-16,6.6,33.6,36.5,32.2,2.0
2003-11-17,7.2,34.0,38.3,31.5,2.5
2003-11-18,7.2,42.4,48.7,38.1,2.3
2003-11-19,8.0,35.4,46.0,26.1,2.9
2003-11-20,8.5,26.1,29.5,21.7,3.4
2003-11-21,8.5,23.9,27.0,17.1,3.4
2003-11-22,8.6,21.9,26.6,15.1,3.5
2003-11-23,8.8,31.5,44.8,22.5,3.5
2003-11-24,9.2,26.6,30.4,24.8,3.9
2003-11-25,10.6,27.9,29.7,25.0,5.6
2003-11-26,11.4,28.2,30.0,23.5,6.7
2003-11-27,11.6,32.5,41.4,21.4,6.9
2003-11-28,12.7,43.2,46.6,37.8,7.3
2003-11-29,14.0,42.6,45.1,38.7,6.3
2003-11-30,14.1,38.1,39.9,35.8,6.3
2003-12-01,14.2,39.6,45.9,35.8,6.4
2003-12-02,14.3,41.4,46.2,38.8,6.4
2003-12-03,14.4,36.0,43.2,32.5,6.4
2003-12-04,14.9,39.0,45.3,32.5,6.5
2003-12-05,15.3,39.9,42.8,37.6,6.0
2003-12-06,15.9,32.0,39.0,26.8,6.4
2003-12-07,16.7,30.6,33.1,29.5,7.6
2003-12-08,16.9,30.6,38.3,27.0,7.7
2003-12-09,17.4,31.8,35.2,28.8,8.2
2003-12-10,17.5,33.1,36.5,31.5,8.3
2003-12-11,17.6,32.4,39.0,26.8,8.4
2003-12-12,19.2,34.9,37.9,33.6,9.8
2003-12-13,21.8,36.0,39.4,28.4,10.0
